rel_id,head,head_label,relation,tail,tail_label,description,doc_id,chunk_id
REL_000233,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_开关量传感器,Equipment,系统配置支持开关量传感器作为输入组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_000234,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_打印设备,Equipment,系统包含数据打印输出设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1
REL_000235,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_数据输出模块,Equipment,系统包含数据输出模块作为其子系统设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000236,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_数据采集通讯模块,Equipment,系统包含数据采集通讯模块作为其子系统设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000237,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_显示单元,Equipment,系统包含人机交互显示设备,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1
REL_000238,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_测速传感器,Equipment,系统配置支持测速传感器作为输入组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_000239,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_热电偶传感器,Equipment,系统配置支持热电偶传感器作为输入组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_000240,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_热电阻传感器,Equipment,系统配置支持热电阻传感器作为输入组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_000241,船舶监测报警系统,System,HAS_COMPONENT,船舶监测报警系统_过程变送器,Equipment,系统配置支持过程变送器作为输入组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_000242,船舶监测报警系统,System,HAS_SAFETY_NOTE,船舶监测报警系统_环境适应性要求,SafetyNote,系统整体需满足船用环境适应性安全要求,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000243,船舶监测报警系统,System,REQUIRES,船舶监测报警系统_UPS 电源单元,Equipment,报警系统依赖 UPS 电源单元在主电源失电时提供关机缓冲时间,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6
REL_000244,船舶监测报警系统_UPS 电源单元,Equipment,HAS_FAULT,船舶监测报警系统_UPS 电源单元_电池耗尽损坏,FaultPhenomenon,UPS 电源单元可能发生电池因放完电而损坏的故障,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6
REL_000245,船舶监测报警系统_UPS 电源单元,Equipment,HAS_PARAMETER,船舶监测报警系统_UPS 电源单元_输入电压,Parameter,UPS 电源单元具备 AC220V 输入电压的技术参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6
REL_000246,船舶监测报警系统_UPS 电源单元,Equipment,HAS_PARAMETER,船舶监测报警系统_UPS 电源单元_额定功率,Parameter,UPS 电源单元具备 1000W 额定功率的技术参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6
REL_000247,船舶监测报警系统_UPS 电源单元,Equipment,HAS_SAFETY_NOTE,船舶监测报警系统_UPS 电源单元_断电关闭要求,SafetyNote,UPS 电源单元维护需遵守断电时必须关闭的安全注意事项,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6
REL_000248,船舶监测报警系统_UPS 电源单元_断电关闭要求,SafetyNote,PREVENTS,船舶监测报警系统_UPS 电源单元_电池耗尽损坏,FaultPhenomenon,遵守断电关闭要求可防止 UPS 电池耗尽损坏故障的发生,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6
REL_000249,船舶监测报警系统_UPS 电源单元_电池耗尽损坏,FaultPhenomenon,CAUSED_BY,船舶监测报警系统_UPS 电源单元_未及时关闭,FaultCause,电池耗尽损坏故障由主电源断电时未及时关闭 UPS 导致,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_6
REL_000250,船舶监测报警系统_VDR 数据通讯模块,Equipment,CONNECTS_TO,船舶监测报警系统_VDR 数据记录设备,Equipment,VDR 数据通讯模块连接至 VDR 数据记录设备发送信息,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000251,船舶监测报警系统_VDR 数据通讯模块,Equipment,CONNECTS_TO,船舶监测报警系统_备用主机,Equipment,VDR 数据通讯模块连接至工业控制计算机系统即主机,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000252,船舶监测报警系统_VDR 数据通讯模块,Equipment,HAS_PARAMETER,船舶监测报警系统_VDR 数据通讯模块_电源输入电压,Parameter,VDR 数据通讯模块具有特定的电源输入电压参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000253,船舶监测报警系统_主机_参数越限报警,FaultPhenomenon,CAUSED_BY,船舶监测报警系统_主机_检测点参数越限,FaultCause,报警由检测点参数超限引起,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2
REL_000254,船舶监测报警系统_主机_电子存储器,Component,HAS_PARAMETER,船舶监测报警系统_主机_存储器容量,Parameter,电子存储器具有容量大小参数属性,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1
REL_000255,船舶监测报警系统_主机_电子存储器,Component,MONITORS,船舶监测报警系统_主机_报警检测参数,Parameter,电子存储器负责存储监测到的报警参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1
REL_000256,船舶监测报警系统_主机_看门狗模块,Component,HAS_SAFETY_NOTE,船舶监测报警系统_主机_操作权限安全限制,SafetyNote,看门狗模块提供防止误操作的安全限制,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1
REL_000257,船舶监测报警系统_备用主机,Equipment,CONNECTS_TO,船舶监测报警系统_VDR 数据记录设备,Equipment,主机连接 VDR 设备传输数据,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2
REL_000258,船舶监测报警系统_备用主机,Equipment,CONTROLS,船舶监测报警系统_备用主机,Equipment,备用主机在主机故障时接管控制权,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1
REL_000259,船舶监测报警系统_备用主机,Equipment,CONTROLS,船舶监测报警系统_延伸报警灯板,Equipment,主机逻辑控制延伸报警灯板的指示灯闪烁及声响报警动作,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_7
REL_000260,船舶监测报警系统_备用主机,Equipment,CONTROLS,船舶监测报警系统_显示单元,Equipment,主机计算后控制显示单元进行信息展示,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5
REL_000261,船舶监测报警系统_备用主机,Equipment,CONTROLS,船舶监测报警系统_轮机长室报警延伸单元,Equipment,主机控制轮机长室报警延伸,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2
REL_000262,船舶监测报警系统_备用主机,Equipment,CONTROLS,船舶监测报警系统_驾控台报警延伸单元,Equipment,主机控制驾控台报警延伸,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2
REL_000263,船舶监测报警系统_备用主机,Equipment,DIAGNOSED_BY,船舶监测报警系统_主机_报警历史查询,DiagnosticMethod,主机故障可通过历史查询诊断,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2
REL_000264,船舶监测报警系统_备用主机,Equipment,HAS_COMPONENT,船舶监测报警系统_主机_电子存储器,Component,主机内部集成电子存储部件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1
REL_000265,船舶监测报警系统_备用主机,Equipment,HAS_COMPONENT,船舶监测报警系统_主机_看门狗模块,Component,主机内部集成看门狗功能模块,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1
REL_000266,船舶监测报警系统_备用主机,Equipment,HAS_FAULT,船舶监测报警系统_主机_主机故障,FaultPhenomenon,主机可能发生运行故障现象,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1
REL_000267,船舶监测报警系统_备用主机,Equipment,HAS_FAULT,船舶监测报警系统_主机_参数越限报警,FaultPhenomenon,主机监测到参数越限时产生报警,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2
REL_000268,船舶监测报警系统_备用主机,Equipment,HAS_PARAMETER,船舶监测报警系统_主机_工作温度范围,Parameter,主机需在指定温度范围内工作,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000269,船舶监测报警系统_备用主机,Equipment,HAS_PARAMETER,船舶监测报警系统_主机_接口标准,Parameter,主机具备电源及输入输出接口的标准形式参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5
REL_000270,船舶监测报警系统_备用主机,Equipment,HAS_PARAMETER,船舶监测报警系统_主机_测量精度,Parameter,主机处理数据的测量精度指标,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000271,船舶监测报警系统_备用主机,Equipment,HAS_PARAMETER,船舶监测报警系统_主机_电源纹波系数,Parameter,主机对电源纹波系数有特定技术要求,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000272,船舶监测报警系统_备用主机,Equipment,HAS_PARAMETER,船舶监测报警系统_主机_电源自动切换功能,Parameter,主机具备两路电源自动切换的功能特性,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000273,船舶监测报警系统_备用主机,Equipment,HAS_PARAMETER,船舶监测报警系统_主机_电源输入电压,Parameter,主机依赖特定的电源输入电压规格工作,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000274,船舶监测报警系统_备用主机,Equipment,HAS_PARAMETER,船舶监测报警系统_主机_额定功率,Parameter,主机运行时的功率消耗参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000275,船舶监测报警系统_备用主机,Equipment,PREVENTS,船舶监测报警系统_主机_外界谐波干扰,FaultCause,主机具备抗谐波干扰能力,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2
REL_000276,船舶监测报警系统_延伸报警灯板,Equipment,CONNECTS_TO,船舶监测报警系统_备用主机,Equipment,延伸报警灯板通过通讯线路物理连接至系统主机,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_7
REL_000277,船舶监测报警系统_延伸报警灯板,Equipment,HAS_PARAMETER,船舶监测报警系统_延伸报警灯板_尺寸规格,Parameter,延伸报警灯板具备特定的物理尺寸参数属性,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_7
REL_000278,船舶监测报警系统_延伸报警灯板,Equipment,HAS_PARAMETER,船舶监测报警系统_延伸报警灯板_报警点数,Parameter,延伸报警灯板具备特定的报警容量参数属性,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_7
REL_000279,船舶监测报警系统_延伸报警灯板,Equipment,HAS_PARAMETER,船舶监测报警系统_延伸报警灯板_通讯标准,Parameter,延伸报警灯板具备特定的通讯标准参数属性,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_7
REL_000280,船舶监测报警系统_打印设备,Equipment,CONNECTS_TO,船舶监测报警系统_备用主机,Equipment,打印设备通过接插线物理连接至主机工控机,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_9
REL_000281,船舶监测报警系统_打印设备,Equipment,HAS_PARAMETER,船舶监测报警系统_打印设备_产品系列,Parameter,打印设备具备特定的产品系列参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_9
REL_000282,船舶监测报警系统_打印设备,Equipment,HAS_PARAMETER,船舶监测报警系统_打印设备_纸张类型,Parameter,打印设备依赖特定类型的纸张耗材,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_9
REL_000283,船舶监测报警系统_打印设备,Equipment,HAS_PARAMETER,船舶监测报警系统_打印设备_额定功率,Parameter,打印设备运行时的功率消耗参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000284,船舶监测报警系统_数据输出模块,Equipment,HAS_PARAMETER,船舶监测报警系统_VDR 数据通讯模块_电源输入电压,Parameter,数据输出模块具有特定的电源输入电压参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000285,船舶监测报警系统_数据采集通讯模块,Equipment,CONNECTS_TO,船舶监测报警系统_备用主机,Equipment,数据采集模块将采集的信号连接传送至主机,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5
REL_000286,船舶监测报警系统_数据采集通讯模块,Equipment,CONNECTS_TO,船舶监测报警系统_数据采集通讯模块,Equipment,数据采集模块通过 RS-485 模式连接至数据采集通讯模块,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000287,船舶监测报警系统_数据采集通讯模块,Equipment,HAS_COMPONENT,船舶监测报警系统_数据采集模块_内部数据处理单元,Component,数据采集模块内部包含数据处理单元用于信息处理,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000288,船舶监测报警系统_数据采集通讯模块,Equipment,HAS_PARAMETER,船舶监测报警系统_VDR 数据通讯模块_电源输入电压,Parameter,数据采集模块具有特定的电源输入电压参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000289,船舶监测报警系统_数据采集通讯模块,Equipment,HAS_PARAMETER,船舶监测报警系统_数据采集通讯模块_通讯转换标准,Parameter,数据采集模块具有特定的通讯标准参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_8
REL_000290,船舶监测报警系统_显示单元,Equipment,CONNECTS_TO,船舶监测报警系统_备用主机,Equipment,操作单元将键盘指令连接传送至主机进行处理,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5
REL_000291,船舶监测报警系统_显示单元,Equipment,HAS_COMPONENT,船舶监测报警系统_操作单元_轨迹球,Component,操作单元内部包含轨迹球作为控制组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5
REL_000292,船舶监测报警系统_显示单元,Equipment,HAS_COMPONENT,船舶监测报警系统_操作单元_键盘,Component,操作单元内部包含键盘作为输入组件,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_5
REL_000293,船舶监测报警系统_显示单元,Equipment,HAS_PARAMETER,船舶监测报警系统_显示单元_屏幕尺寸规格,Parameter,显示单元具备可配置的屏幕尺寸规格参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_9
REL_000294,船舶监测报警系统_显示单元,Equipment,HAS_PARAMETER,船舶监测报警系统_显示单元_显示技术类型,Parameter,显示单元具备可选择的显示技术类型参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_9
REL_000295,船舶监测报警系统_显示单元,Equipment,HAS_PARAMETER,船舶监测报警系统_显示单元_额定功率,Parameter,显示单元运行时的功率消耗参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000296,船舶监测报警系统_显示单元,Equipment,MONITORS,船舶监测报警系统_主机_参数越限报警,FaultPhenomenon,显示单元监测并显示越限报警,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_2
REL_000297,船舶监测报警系统_显示单元,Equipment,MONITORS,船舶监测报警系统_主机_报警检测参数,Parameter,显示单元用于展示报警检测参数内容,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_1
REL_000298,船舶监测报警系统_过程变送器,Equipment,HAS_PARAMETER,船舶监测报警系统_过程变送器_电流信号标准,Parameter,过程变送器具备特定的电流信号标准参数要求,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_000299,船舶监测报警系统_过程变送器,Equipment,HAS_PARAMETER,船舶监测报警系统_过程变送器_电阻信号类型,Parameter,过程变送器具备特定的电阻信号类型参数要求,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_000300,驾驶台航行值班报警系统,System,HAS_COMPONENT,驾驶台航行值班报警系统_主控单元,Equipment,系统由该核心控制设备组成,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000301,驾驶台航行值班报警系统,System,HAS_COMPONENT,驾驶台航行值班报警系统_值班官员延伸单元,Equipment,系统包含该值班官员延伸提示设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000302,驾驶台航行值班报警系统,System,HAS_COMPONENT,驾驶台航行值班报警系统_左右翼复位单元,Equipment,系统包含该驾驶台翼部复位设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000303,驾驶台航行值班报警系统,System,HAS_COMPONENT,驾驶台航行值班报警系统_报警延伸选择单元,Equipment,系统包含该报警路径选择设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000304,驾驶台航行值班报警系统,System,HAS_COMPONENT,驾驶台航行值班报警系统_热释传感器自动复位单元,Equipment,系统包含该传感器自动复位设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000305,驾驶台航行值班报警系统,System,HAS_COMPONENT,驾驶台航行值班报警系统_电源单元,Equipment,系统包含该电力供应设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000306,驾驶台航行值班报警系统,System,HAS_COMPONENT,驾驶台航行值班报警系统_输出接线单元,Equipment,系统包含该信号输出接线设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000307,驾驶台航行值班报警系统,System,HAS_COMPONENT,驾驶台航行值班报警系统_驾驶室复位单元,Equipment,系统包含该驾驶室复位操作设备,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000308,驾驶台航行值班报警系统,System,HAS_FAULT,驾驶台航行值班报警系统_航行值班故障,FaultPhenomenon,系统可能发生的航行值班功能 malfunction 故障,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000309,驾驶台航行值班报警系统,System,HAS_FAULT,驾驶台航行值班报警系统_视觉报警,FaultPhenomenon,系统可能触发的视觉信号报警故障,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000310,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶台航行值班报警系统_VDR 输出接口类型,Parameter,系统配置有 RS485 标准的 VDR 输出接口参数,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_6
REL_000311,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶台航行值班报警系统_工作环境温度,Parameter,系统运行受环境温度范围限制,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000312,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶台航行值班报警系统_工作电压,Parameter,系统依赖直流 24V 电压作为工作电源,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000313,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶台航行值班报警系统_无源触点最大容量,Parameter,系统具备无源触点最大容量为 DC36V/2A 的技术参数,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_6
REL_000314,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶台航行值班报警系统_环境防护性能,Parameter,系统具备防振防潮湿防盐雾防霉菌措施,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000315,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶台航行值班报警系统_电磁兼容性能,Parameter,系统具备抗干扰措施以满足电磁兼容规范,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000316,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶台航行值班报警系统_相对湿度,Parameter,系统运行受环境相对湿度限制,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000317,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶台航行值班报警系统_通信协议 ASC 码,Parameter,系统通信协议采用 ASC 码作为数据编码标准,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000318,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶台航行值班报警系统_通信协议异或校验和,Parameter,系统通信协议依赖异或校验和参数进行数据完整性验证,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000319,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶台航行值班报警系统_通信协议报警状态指示位,Parameter,系统通信协议包含报警名称参数定义,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_7
REL_000320,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶台航行值班报警系统_通信协议数据头格式,Parameter,系统通信协议采用$AYXDR 格式且 A 代表头文件,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_6
REL_000321,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶台航行值班报警系统_通信协议运行模式参数,Parameter,系统通过通信协议参数监控当前运行模式状态,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_8
REL_000322,驾驶台航行值班报警系统,System,HAS_PARAMETER,驾驶台航行值班报警系统_防护等级,Parameter,系统整机防护等级满足 IP22 标准,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_6
REL_000323,驾驶台航行值班报警系统_主控单元,Equipment,HAS_PARAMETER,驾驶台航行值班报警系统_自动舵遥控启动输入信号,Parameter,主控单元接收自动舵远程启动的无源触点信号,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000324,驾驶台航行值班报警系统_左右翼复位单元,Equipment,HAS_PARAMETER,驾驶台航行值班报警系统_左右翼复位单元_防护等级,Parameter,左右翼复位单元设备防护等级满足 IP56 标准,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_6
REL_000325,驾驶台航行值班报警系统_电源单元,Equipment,HAS_COMPONENT,驾驶台航行值班报警系统_电源单元_电源接线模块,Component,电源设备内部包含该接线子模块,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000326,驾驶台航行值班报警系统_输出接线单元,Equipment,HAS_PARAMETER,驾驶台航行值班报警系统_导航自动复位信号输入通道数,Parameter,输出接线单元提供 3 路导航自动复位信号输入通道,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000327,驾驶台航行值班报警系统_输出接线单元,Equipment,HAS_PARAMETER,驾驶台航行值班报警系统_延伸输出到公共区域报警通道数,Parameter,输出接线单元配置了延伸到公共区域的报警通道数参数,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_5
REL_000328,驾驶台航行值班报警系统_输出接线单元,Equipment,HAS_PARAMETER,驾驶台航行值班报警系统_延伸输出到官员舱室报警通道数,Parameter,输出接线单元配置了延伸到官员舱室的报警通道数参数,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_5
REL_000329,驾驶台航行值班报警系统_输出接线单元,Equipment,HAS_PARAMETER,驾驶台航行值班报警系统_通用报警输出接口类型,Parameter,输出接线单元配置了延伸到通用报警输出的接口类型参数,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_5
REL_000330,驾驶台航行值班报警系统_输出接线单元,Equipment,HAS_PARAMETER,驾驶台航行值班报警系统_驾驶室复位输入输出通道数,Parameter,输出接线单元提供 3 路驾驶室复位输入输出通道,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_4
REL_000331,驾驶室_应急车钟,Equipment,CONNECTS_TO,CDQY2A-PC2-6 型 船用主柴油机电气遥控系统_机舱控制箱,Equipment,应急车钟的控制命令可发送至机旁显示箱,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22
