entity_id,name,label,description,doc_id,chunk_id,all_labels,source
ENT_000245,阀门管路系统_管道系统_腐蚀抑制剂,Parameter,水压测试时添加到水中防止腐蚀的化学剂,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_4;vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_5,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000246,Rosemount 3051S 无线压力变送器_下载最新 DD 文件,RepairMethod,从官网下载并安装新设备描述符以恢复通讯功能的维修操作,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000247,Rosemount 3051S 无线压力变送器_主设备复位,RepairMethod,重置设备电子部件以恢复工作的维修操作,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_4,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000248,Rosemount 3051S 无线压力变送器_交叉模式拧紧螺栓,RepairMethod,按交叉模式分步拧紧法兰螺栓至初始和最终扭矩值,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000249,Rosemount 3051S 无线压力变送器_传感器调整,RepairMethod,用于复位因安装位置改变导致的零点偏移的校准操作,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_5,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000250,Rosemount 3051S 无线压力变送器_变量重映射,RepairMethod,组态变送器一级至四级变量映射关系的维修方法,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_4,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000251,Rosemount 3051S 无线压力变送器_安装 RF 避雷器,RepairMethod,连接并紧固射频避雷器及接地处理的安装步骤,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000252,Rosemount 3051S 无线压力变送器_安装一体化阀组,RepairMethod,将阀组与变送器法兰对正并使用螺栓固定,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000253,Rosemount 3051S 无线压力变送器_安装端线板,RepairMethod,将端线板滑入外壳并紧固螺钉的组装操作,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000254,Rosemount 3051S 无线压力变送器_安装远程天线,RepairMethod,将天线固定于支架并连接同轴电缆的室外安装操作,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000255,Rosemount 3051S 无线压力变送器_导压管安装布置,RepairMethod,根据介质类型布置导压管坡度及高低点避免误差,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000256,Rosemount 3051S 无线压力变送器_应用用户组态,RepairMethod,通过 AMS 软件生成并应用到目标设备的用户配置过程,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_5,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000257,Rosemount 3051S 无线压力变送器_接地处理,RepairMethod,通过最小阻抗将变送器外壳直接连接到地面,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000258,Rosemount 3051S 无线压力变送器_旋转外壳,RepairMethod,松开限位螺钉转动外壳最多 180 度以方便操作,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000259,Rosemount 3051S 无线压力变送器_无线设备加电,RepairMethod,无线现场设备在安装后的上电启动操作步骤；在防爆环境下断电后安装黑色电源模块并密封导管,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_5;参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000260,Rosemount 3051S 无线压力变送器_法兰转接器安装,RepairMethod,安装法兰转接器并调整连接中心距至标准尺寸；安装带 O 形圈的适配器并按规定扭矩拧紧螺栓,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6;参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000261,Rosemount 3051S 无线压力变送器_移除电源模块,RepairMethod,设备重新发运前移除电源模块以满足运输安全要求的操作,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000262,Rosemount 3051S 无线压力变送器_组态网络参数,RepairMethod,输入匹配的网络 ID 和连接密钥使变送器连入网络的修复步骤；配置 LCD 显示屏选项的维修方法；配置压力与自定义单位换算关系的维修方法,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1;参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000263,Rosemount 3051S 无线压力变送器_组态过程警戒,RepairMethod,设置过程警戒高低限的维修方法,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000264,Rosemount 3051S 无线压力变送器_设置过程变量单位,RepairMethod,通过 PV Unit 命令设置过程变量度量单位,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_2,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000265,Rosemount 3051S 无线压力变送器_重新盖好外壳盖,RepairMethod,调试完成后重新安装外壳盖并确认接触,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_2,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000266,Rosemount 3051S 无线压力变送器_重新组装过程法兰,RepairMethod,检查 O 形圈、安装法兰并按交叉模式拧紧螺栓的维修过程,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000267,Rosemount 3051S 无线压力变送器_阀组零点调整,RepairMethod,通过操作阀组平衡阀补偿压力后调整变送器零点,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000268,SMP Series Hydraulic Pump_Adjust Relief Valve,RepairMethod,使用压力表检测并将溢流阀调至系统额值,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000269,SMP Series Hydraulic Pump_Clean Valve Block,RepairMethod,清洗泵站阀块并更换清洁液压油,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000270,SMP Series Hydraulic Pump_Clear Quick Connector Oil,RepairMethod,检查快速接头钢球弹性并排尽雾状液压油,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000271,SMP Series Hydraulic Pump_Connect Air Source,RepairMethod,检查气源及连接部并接通气源,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000272,SMP Series Hydraulic Pump_Consult Agent,RepairMethod,设备异常或改装前咨询授权代理商,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000273,SMP Series Hydraulic Pump_Disassembly Procedure,RepairMethod,设备拆解维修的标准操作流程,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_1,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000274,SMP Series Hydraulic Pump_Eye Injury Emergency Handling,RepairMethod,液压油入眼后的清水冲洗急救措施,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000275,SMP Series Hydraulic Pump_Free Replacement And Repair,RepairMethod,保修期内由 WREN 公司免费更换或维修,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000276,SMP Series Hydraulic Pump_Maintain Valves,RepairMethod,锁紧阀或调整至正确位置或更换阀,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000277,SMP Series Hydraulic Pump_Oil Change Procedure,RepairMethod,液压系统更换液压油的标准维护操作流程,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_6;Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_7,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000278,SMP Series Hydraulic Pump_Open Valves,RepairMethod,打开节流阀和手动单向阀确定系统通路,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000279,SMP Series Hydraulic Pump_Purge Air,RepairMethod,系统反复空运转数次排尽空气,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000280,SMP Series Hydraulic Pump_Refill Oil,RepairMethod,向贮油箱内加注液压油,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000281,SMP Series Hydraulic Pump_Reinstall Quick Connector,RepairMethod,拆开快速接头并重新安装,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000282,SMP Series Hydraulic Pump_Replace Oil,RepairMethod,更换混合水分的液压油,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000283,SMP Series Hydraulic Pump_Replace Pump Bearing,RepairMethod,更换损坏的径向柱塞泵轴承,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000284,SMP Series Hydraulic Pump_Replace Quick Connector Seal,RepairMethod,更换快速接头或密封圈,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000285,SMP Series Hydraulic Pump_Replace Seals,RepairMethod,更换失灵的密封件,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_9,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000286,使用管道支架或伸缩节,RepairMethod,减少阀门管道负载的安装支撑处理方法；使用管道支架或伸缩节进行维修的方法,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_0;manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_1,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000287,法兰紧固件对角交叉均匀拧紧,RepairMethod,防止阀门变形所需的标准化紧固操作流程；法兰紧固件对角交叉均匀拧紧的维修操作,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_0;manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_1,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000288,船舶管路系统_ZP300 型阀门_填料切削补偿,RepairMethod,切削填料略长以补偿磨损并增加压缩度,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_10,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000289,船舶管路系统_ZP300 型阀门_填料层交替安放,RepairMethod,调整填料压盖螺栓以获得适当密封的维修操作；交替安放不同宽度填料层以填充空腔；使用螺柱弹簧垫圈和螺母安装填料压盖；针对阀门填料磨损或泄漏进行的整体更换维修操作程序,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_10;manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_11;manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_2,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000290,船舶管路系统_ZP300 型阀门_外耐磨环_安装方法,RepairMethod,包含定位孔使用顺序及 O 型环垫片密封安装的标准作业流程,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_8,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000291,船舶管路系统_ZP300 型阀门_安装方式 A,RepairMethod,填料更换过程中依据图纸要求的一种特定安装配置模式；填料更换过程中依据图纸要求的另一种特定安装配置模式,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_11,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000292,船舶管路系统_ZP300 型阀门_弹性阀座更换,RepairMethod,当阀座出现裂纹或泄漏风险时更换阀座的维修方法,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_9,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000293,船舶管路系统_ZP300 型阀门_手轮螺母拧紧,RepairMethod,使用扳手紧固手轮固定螺母的维修操作,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_2,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000294,船舶管路系统_ZP300 型阀门_气动执行机构_活塞杆涂脂维护,RepairMethod,储存期间对活塞杆表面涂抹稠润滑脂的防护方法,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_12,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000295,船舶管路系统_ZP300 型阀门_气动执行机构_长期储存润滑维护,RepairMethod,针对长期储存气缸的定期注油与操作维护方法；未连接管路时对气缸孔及附件输入输出孔的封堵方法,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_12,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000296,船舶管路系统_ZP300 型阀门_法兰安装孔螺钉使用,RepairMethod,建议在阀体内所有法兰安装孔上使用螺钉的维护安装方法,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_3,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000297,船舶管路系统_ZP300 型阀门_耐磨环旋转延寿,RepairMethod,通过旋转耐磨环改变磨损区域以延长使用寿命的维修方法,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_9,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000298,船舶管路系统_ZP300 型阀门_耐磨环更换,RepairMethod,当基底金属腐蚀时更换耐磨环的维修处理方法,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_9,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000299,船舶管路系统_ZP300 型阀门_贝氏弹簧垫圈堆叠,RepairMethod,按特定朝向和顺序堆叠弹簧垫圈防松动,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_10,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000300,阀门管路系统_三偏心阀_动态负载填料维护,RepairMethod,对活载填料配置阀门填料的维护操作,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_7,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000301,阀门管路系统_三偏心阀_填料冲洗消除排放,RepairMethod,加压流体阻塞管路流体进入大气通道,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_7,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000302,阀门管路系统_三偏心阀_填料法兰螺柱紧固,RepairMethod,依据螺栓尺寸和压力等级进行螺柱螺母预紧和终紧,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_7,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000303,阀门管路系统_三偏心阀_填料涂油,RepairMethod,向阀杆和填料衬套区域涂抹保护油的维护步骤,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_4;vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_5,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000304,阀门管路系统_三偏心阀_开闭周期操作,RepairMethod,测试后执行完整开关周期以保持阀门活性的维护操作,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_4;vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_5,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000305,阀门管路系统_三偏心阀_管路冲洗,RepairMethod,安装前清除管路异物防止损坏阀内件的预处理；关键服务下连续引入惰性流体形成压力屏障；次要服务下定期清除轴承阀杆接口沉积物,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_0;vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_1;vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_7,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000306,阀门管路系统_三偏心阀_部件润滑,RepairMethod,对填料环蝶板表面螺杆螺栓等部件进行润滑,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_7,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000307,阀门管路系统_三偏心阀_阀杆侧受压安装,RepairMethod,压力作用在阀杆侧的安装方法，保证最佳密封性能,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_2,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000308,阀门管路系统_三偏心阀_阀杆水平安装,RepairMethod,最佳安装方式以减少固体颗粒沉积问题的措施,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_0;vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_1,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
